Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;4;3183;100;24;24;0;1;99,97;2961;221;83;43;91;4;2;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;Totalt i retning Breivikatunnelen;5468;100;24;24;0;1;99,98;5212;255;89;58;103;5;3;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;Totalt i retning RITØ;5349;100;24;24;0;0;100;5083;266;82;44;130;10;7;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;Totalt;10817;100;24;24;0;1;99,99;10295;521;171;102;233;15;10;5
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;1;885;100;24;24;0;0;100;876;9;4;3;0;2;2;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;2;1855;100;24;24;0;0;100;1818;37;8;14;10;5;5;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;3;3996;100;24;24;0;0;100;3761;235;78;49;94;14;14;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;4;2631;100;24;24;0;1;99,96;2436;194;63;39;86;6;3;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt i retning Breivikatunnelen;4486;100;24;24;0;1;99,98;4254;231;71;53;96;11;8;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt i retning RITØ;4881;100;24;24;0;0;100;4637;244;82;52;94;16;16;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt;9367;100;24;24;0;1;99,99;8891;475;153;105;190;27;24;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;1;2725;100;24;24;0;0;100;2657;68;34;21;2;11;10;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;2;4811;100;24;24;0;0;100;4523;288;82;141;58;7;7;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;3;8905;100;24;24;0;4;99,96;7722;1179;388;447;271;73;70;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;4;6242;100;24;24;0;0;100;5269;973;475;308;161;29;27;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt i retning Breivikatunnelen;11053;100;24;24;0;0;100;9792;1261;557;449;219;36;34;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt i retning RITØ;11630;100;24;24;0;4;99,97;10379;1247;422;468;273;84;80;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt;22683;100;24;24;0;4;99,98;20171;2508;979;917;492;120;114;6
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;1;3003;100;24;24;0;0;100;2925;78;33;29;5;11;11;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;2;5080;100;24;24;0;0;100;4815;265;82;120;59;4;4;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;3;9305;100;24;24;0;1;99,99;8140;1164;392;441;279;52;49;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;4;6733;100;24;24;0;1;99,99;5722;1010;490;336;164;20;17;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt i retning Breivikatunnelen;11813;100;24;24;0;1;99,99;10537;1275;572;456;223;24;21;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt i retning RITØ;12308;100;24;24;0;1;99,99;11065;1242;425;470;284;63;60;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt;24121;100;24;24;0;2;99,99;21602;2517;997;926;507;87;81;6
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;1;3147;100;24;24;0;0;100;3055;92;41;39;4;8;8;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;2;5324;100;24;24;0;0;100;5012;312;95;146;60;11;11;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;3;9636;100;24;24;0;0;100;8444;1192;412;429;282;69;64;5
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;4;6919;100;24;24;0;0;100;5916;1003;492;321;166;24;21;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;Totalt i retning Breivikatunnelen;12243;100;24;24;0;0;100;10928;1315;587;467;226;35;32;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;Totalt i retning RITØ;12783;100;24;24;0;0;100;11499;1284;453;468;286;77;72;5
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;Totalt;25026;100;24;24;0;0;100;22427;2599;1040;935;512;112;104;8
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;1;2326;100;24;24;0;0;100;2221;105;43;44;6;12;12;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;2;4165;100;24;24;0;0;100;3881;284;87;131;60;6;6;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;3;8092;100;24;24;0;0;100;6944;1148;371;431;275;71;68;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;4;5876;100;24;24;0;0;100;4871;1005;461;347;167;30;27;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;Totalt i retning Breivikatunnelen;10041;100;24;24;0;0;100;8752;1289;548;478;227;36;33;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;Totalt i retning RITØ;10418;100;24;24;0;0;100;9165;1253;414;475;281;83;80;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;Totalt;20459;100;24;24;0;0;100;17917;2542;962;953;508;119;113;6
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;1;2426;100;24;24;0;0;100;2338;88;34;44;4;6;6;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;2;4262;100;24;24;0;0;100;3957;305;99;140;62;4;4;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;3;7778;100;24;24;0;2;99,97;6717;1059;355;357;295;52;51;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;4;5851;100;24;24;0;0;100;4967;884;419;264;176;25;24;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt i retning Breivikatunnelen;10112;100;24;24;0;0;100;8924;1188;518;403;238;29;28;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt i retning RITØ;10205;100;24;24;0;2;99,98;9055;1148;389;402;299;58;57;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;Totalt;20317;100;24;24;0;2;99,99;17979;2336;907;805;537;87;85;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;1;1584;100;24;24;0;0;100;1560;24;10;10;2;2;1;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;2;2884;100;24;24;0;0;100;2807;77;20;26;30;1;1;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;3;4432;100;24;24;0;0;100;4106;326;92;63;154;17;16;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;4;2820;100;24;24;0;0;100;2558;262;95;49;109;9;7;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt i retning Breivikatunnelen;5704;100;24;24;0;0;100;5365;339;115;75;139;10;8;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt i retning RITØ;6016;100;24;24;0;0;100;5666;350;102;73;156;19;17;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;07.01.2023;Totalt;11720;100;24;24;0;0;100;11031;689;217;148;295;29;25;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;1;1023;100;24;24;0;0;100;999;24;9;7;5;3;3;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;2;2096;100;24;24;0;0;100;2027;69;14;24;27;4;4;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;3;3728;100;24;24;0;0;100;3476;252;67;44;123;18;18;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;4;2490;100;24;24;0;1;99,96;2280;209;81;26;90;12;10;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt i retning Breivikatunnelen;4585;100;24;24;0;1;99,98;4306;278;95;50;117;16;14;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt i retning RITØ;4752;100;24;24;0;0;100;4476;276;76;51;128;21;21;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;08.01.2023;Totalt;9337;100;24;24;0;1;99,99;8782;554;171;101;245;37;35;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;1;2461;100;24;24;0;1;99,96;2378;82;34;36;6;6;6;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;2;4637;100;24;24;0;0;100;4343;294;96;140;54;4;4;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;3;8560;100;24;24;0;2;99,98;7412;1146;369;423;266;88;84;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;4;6024;100;24;24;0;0;100;5063;961;440;309;167;45;42;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt i retning Breivikatunnelen;10660;100;24;24;0;0;100;9405;1255;536;449;221;49;46;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt i retning RITØ;11022;100;24;24;0;3;99,97;9791;1228;403;459;272;94;90;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;09.01.2023;Totalt;21682;100;24;24;0;3;99,99;19196;2483;939;908;493;143;136;7
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;1;2621;100;24;24;0;0;100;2526;95;34;47;5;9;9;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;2;4448;100;24;24;0;1;99,98;4163;284;84;145;47;8;8;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;3;8607;100;24;24;0;1;99,99;7403;1203;342;507;276;78;74;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;4;6335;100;24;24;0;0;100;5341;994;415;368;169;42;40;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt i retning Breivikatunnelen;10783;100;24;24;0;1;99,99;9504;1278;499;513;216;50;48;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt i retning RITØ;11228;100;24;24;0;1;99,99;9929;1298;376;554;281;87;83;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;10.01.2023;Totalt;22011;100;24;24;0;2;99,99;19433;2576;875;1067;497;137;131;6
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;1;2515;100;24;24;0;0;100;2449;66;36;17;2;11;11;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;2;4533;100;24;24;0;1;99,98;4243;289;80;136;66;7;7;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;3;8482;100;24;24;0;4;99,95;7308;1170;352;469;273;76;72;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;4;6183;100;24;24;0;0;100;5173;1010;432;381;168;29;27;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt i retning Breivikatunnelen;10718;100;24;24;0;2;99,98;9416;1300;512;517;235;36;34;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt i retning RITØ;10995;100;24;24;0;3;99,97;9757;1235;388;486;274;87;83;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;11.01.2023;Totalt;21713;100;24;24;0;5;99,98;19173;2535;900;1003;509;123;117;6
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;1;2379;100;24;24;0;0;100;2296;83;36;37;5;5;5;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;2;4586;100;24;24;0;0;100;4281;305;90;153;54;8;8;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;3;8673;100;24;24;0;2;99,98;7502;1169;325;438;328;78;75;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;4;6665;100;24;24;0;0;100;5538;1127;489;363;222;53;50;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt i retning Breivikatunnelen;11252;100;24;24;0;1;99,99;9819;1432;579;516;276;61;58;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt i retning RITØ;11051;100;24;24;0;1;99,99;9798;1252;361;475;333;83;80;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;12.01.2023;Totalt;22303;100;24;24;0;2;99,99;19617;2684;940;991;609;144;138;6
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;1;2407;100;24;24;0;0;100;2331;76;33;34;4;5;5;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;2;4429;100;24;24;0;1;99,98;4150;278;88;135;49;6;6;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;3;8229;100;24;24;0;0;100;7133;1096;349;377;319;51;50;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;4;6061;100;24;24;0;1;99,98;5102;958;440;276;211;31;30;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt i retning Breivikatunnelen;10489;100;24;24;0;1;99,99;9252;1236;528;411;260;37;36;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt i retning RITØ;10637;100;24;24;0;1;99,99;9464;1172;382;411;323;56;55;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;13.01.2023;Totalt;21126;100;24;24;0;2;99,99;18716;2408;910;822;583;93;91;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;1;1345;100;24;24;0;0;100;1327;18;6;12;0;0;0;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;2;2764;100;24;24;0;1;99,96;2695;68;18;34;16;0;0;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;3;4445;100;24;24;0;0;100;4166;279;77;62;124;16;14;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;4;3041;100;24;24;0;0;100;2793;248;101;54;88;5;3;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt i retning Breivikatunnelen;5805;100;24;24;0;1;99,98;5488;316;119;88;104;5;3;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt i retning RITØ;5790;100;24;24;0;0;100;5493;297;83;74;124;16;14;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;14.01.2023;Totalt;11595;100;24;24;0;1;99,99;10981;613;202;162;228;21;17;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;1;959;100;24;24;0;0;100;951;8;5;1;0;2;2;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;2;2138;100;24;24;0;0;100;2080;58;22;17;18;1;1;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;3;4065;100;24;24;0;0;100;3795;270;79;51;114;26;26;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;4;2719;100;24;24;0;0;100;2487;232;73;54;91;14;11;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt i retning Breivikatunnelen;4857;100;24;24;0;0;100;4567;290;95;71;109;15;12;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt i retning RITØ;5024;100;24;24;0;0;100;4746;278;84;52;114;28;28;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt;9881;100;24;24;0;0;100;9313;568;179;123;223;43;40;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;1;2544;100;24;24;0;1;99,96;2458;85;39;29;6;11;11;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;2;4740;100;24;24;0;1;99,98;4422;317;90;171;46;10;10;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;3;8924;100;24;24;0;7;99,92;7601;1316;457;467;293;99;95;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;4;6384;100;24;24;0;0;100;5291;1093;530;346;169;48;47;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt i retning Breivikatunnelen;11124;100;24;24;0;1;99,99;9713;1410;620;517;215;58;57;1
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt i retning RITØ;11468;100;24;24;0;8;99,93;10059;1401;496;496;299;110;106;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt;22592;100;24;24;0;9;99,96;19772;2811;1116;1013;514;168;163;5
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;1;2497;100;24;24;0;0;100;2409;88;32;43;5;8;8;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;2;4483;100;24;24;0;2;99,96;4159;322;101;151;64;6;6;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;3;8737;100;24;24;0;0;100;7566;1171;413;411;279;68;65;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;4;6596;100;24;24;0;0;100;5548;1048;532;315;164;37;34;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt i retning Breivikatunnelen;11078;100;24;24;0;2;99,98;9706;1370;633;466;228;43;40;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt i retning RITØ;11235;100;24;24;0;0;100;9976;1259;445;454;284;76;73;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt;22313;100;24;24;0;2;99,99;19682;2629;1078;920;512;119;113;6
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;1;2568;100;24;24;0;0;100;2492;76;30;32;6;8;6;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;2;4755;100;24;24;0;0;100;4415;340;91;149;91;9;9;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;3;8762;100;24;24;0;1;99,99;7520;1241;380;480;288;93;89;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;4;6361;100;24;24;0;1;99,98;5298;1062;499;357;174;32;29;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt i retning Breivikatunnelen;11116;100;24;24;0;1;99,99;9713;1402;590;506;265;41;38;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt i retning RITØ;11330;100;24;24;0;1;99,99;10012;1317;410;512;294;101;95;6
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt;22446;100;24;24;0;2;99,99;19725;2719;1000;1018;559;142;133;9
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;1;2555;100;24;24;0;0;100;2480;75;31;32;2;10;8;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;2;4585;100;24;24;0;0;100;4238;347;110;126;101;10;10;0
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;3;8781;100;24;24;0;1;99,99;7481;1299;413;501;310;75;73;2
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;4;6460;100;24;24;0;0;100;5352;1108;509;399;173;27;24;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt i retning Breivikatunnelen;11045;100;24;24;0;0;100;9590;1455;619;525;274;37;34;3
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt i retning RITØ;11336;100;24;24;0;1;99,99;9961;1374;444;533;312;85;81;4
55092V1125799;Breivika;EV8 S2D1 m207;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt;22381;100;24;24;0;1;100;19551;2829;1063;1058;586;122;115;7
